geoid00,meansp9800,minsp9800,maxsp9800,mediansp9800,stddevsp9800,totsp9800,nums9800
370630015022,73125.0,62000.0,81500.0,74500.0,8370.334521391604,292500.0,4.0
370630018012,94936.0,15000.0,162000.0,104000.0,37408.383298399836,4462000.0,47.0
370630003021,135119.0,2000.0,335000.0,130000.0,53391.21547595634,9053000.0,67.0
370630002001,92604.0,17500.0,167000.0,94000.0,36162.09507205024,3982000.0,43.0
370630003013,113465.0,15000.0,410500.0,80000.0,86662.3242303136,3517442.0,31.0
370630003022,130188.0,12500.0,280000.0,122000.0,46227.732823490274,5858500.0,45.0
370630003023,189975.0,10300.0,525000.0,178000.0,109384.4864366058,10448659.0,55.0
370630015031,95000.0,90000.0,100000.0,95000.0,7071.067811865475,190000.0,2.0
370630005001,nan,nan,nan,nan,nan,nan,nan
370630010021,67146.0,15000.0,131000.0,71500.0,22713.704145295193,3894500.0,58.0
370630018021,89572.0,10000.0,152000.0,93500.0,31085.941967390983,14779388.0,165.0
370630005002,78236.0,47000.0,200000.0,80000.0,34863.769962527,1486500.0,19.0
370630018042,130265.0,17000.0,313000.0,127000.0,44506.31801216542,36734998.0,282.0
370630009001,32833.0,5000.0,75000.0,17500.0,26822.948905741145,591000.0,18.0
370630009002,41861.0,4065.0,138000.0,36500.0,29186.209586035664,1590754.0,38.0
370630010024,49734.0,17000.0,85000.0,46750.0,17772.701876754698,1989364.0,40.0
370630007001,122800.0,17000.0,360000.0,92500.0,90929.8787912972,1842000.0,15.0
370630008011,nan,nan,nan,nan,nan,nan,nan
370630006002,168599.0,10000.0,322000.0,163000.0,79212.68320161867,18714500.0,111.0
370630010011,55357.0,18000.0,180000.0,55750.0,28135.83897807208,2325000.0,42.0
370630012011,61895.0,9500.0,190500.0,48000.0,54049.69113695285,1485500.0,24.0
370630018054,166978.0,3500.0,292000.0,177000.0,57432.04461796567,15529000.0,93.0
370630019001,151733.0,60000.0,375000.0,123000.0,95021.21316842888,2276000.0,15.0
370630005004,43815.0,6500.0,138000.0,31500.0,33237.76365822466,1665000.0,38.0
370630018022,82646.0,5000.0,180000.0,94000.0,36572.34619217094,12479555.0,151.0
370630010023,64775.0,17000.0,180000.0,64000.0,31620.118532352153,1878500.0,29.0
370630012021,39600.0,17500.0,79000.0,26000.0,25969.693875746783,198000.0,5.0
370630010012,69336.0,19000.0,410500.0,59500.0,62110.65291075276,3397500.0,49.0
370630020172,184121.0,20000.0,540000.0,186500.0,105333.5841790262,15098000.0,82.0
370630011002,49387.0,4000.0,85000.0,58000.0,23244.96706816338,1531000.0,31.0
370630007002,184473.0,10000.0,550000.0,167000.0,118646.04676937197,13835500.0,75.0
370630006001,110555.0,24000.0,290000.0,100500.0,41776.867570462964,17578316.0,159.0
370630010013,48292.0,1000.0,410500.0,39000.0,47646.17239611174,4008308.0,83.0
370630014002,56511.0,5100.0,190500.0,55000.0,37770.27114014407,2090936.0,37.0
370630007003,146628.0,16000.0,465000.0,147000.0,90868.2148168434,18768500.0,128.0
370630013012,54400.0,5000.0,135000.0,55500.0,38652.38856784921,816000.0,15.0
370630013031,64637.0,8000.0,175000.0,65000.0,39153.97637533128,1874500.0,29.0
370630020151,119045.0,5000.0,265000.0,124000.0,33958.92125789628,14404500.0,121.0
370630020091,72659.0,5000.0,123000.0,80000.0,34662.83348198759,3415000.0,47.0
370630018053,100648.0,17000.0,259000.0,109000.0,56219.391565544356,4428540.0,44.0
370630013032,62336.0,2900.0,191000.0,54500.0,42285.63355325305,1371400.0,22.0
370630014001,58235.0,19000.0,137000.0,55000.0,30240.245137895294,990000.0,17.0
370630020092,79354.0,26000.0,270000.0,70000.0,46089.86563226237,2539335.0,32.0
370630020141,106959.0,10000.0,301500.0,109000.0,42926.19598799782,14653500.0,137.0
370630013041,63698.0,1000.0,120000.0,74000.0,23021.62978592089,4012987.0,63.0
370630020093,76642.0,7500.0,137000.0,77500.0,36937.2830619687,3985400.0,52.0
370630020071,137895.0,12500.0,245500.0,147000.0,43641.772466296556,14479000.0,105.0
370630020161,113176.0,24000.0,234000.0,126750.0,54885.81567217527,3848000.0,34.0
370630018051,81013.0,9000.0,158000.0,85000.0,34043.984299726144,2997500.0,37.0
370630020072,188795.0,54000.0,887000.0,151000.0,127037.58097901581,13404500.0,71.0
370630020182,171512.0,14500.0,400000.0,155000.0,75215.81606284679,40477000.0,236.0
370630020073,140910.0,25000.0,322500.0,127000.0,54437.16964538109,5777323.0,41.0
370630020101,76125.0,14000.0,139000.0,70500.0,45936.777205198014,913500.0,12.0
370630020081,296651.0,37000.0,1800000.0,261000.0,228270.22260470156,25512000.0,86.0
370630020181,158388.0,24000.0,242000.0,165750.0,44842.87732739727,8553000.0,54.0
370630020103,200205.0,200.0,812500.0,136500.0,189206.11216871405,97900646.0,489.0
370630020082,267000.0,63000.0,700000.0,231250.0,150701.21811717382,24564000.0,92.0
370630020102,122405.0,24000.0,224000.0,125000.0,29329.84405004568,16157463.0,132.0
370630020113,273133.0,16000.0,812500.0,174500.0,208206.4258926703,237079447.0,868.0
370630018052,131538.0,11500.0,292500.0,138000.0,40409.8957063737,13680000.0,104.0
370630020142,nan,nan,nan,nan,nan,nan,nan
370630020111,161041.0,7000.0,239000.0,158500.0,32922.18742732627,28826500.0,179.0
370630020143,104894.0,23500.0,260500.0,131500.0,58419.060879134304,9965000.0,95.0
370630020112,161782.0,14000.0,225000.0,163000.0,27920.060941910568,12619000.0,78.0
370630020123,174831.0,20000.0,402000.0,157000.0,78761.32797255262,50701000.0,290.0
370630020122,136776.0,18500.0,330500.0,161000.0,70854.50929898534,16823500.0,123.0
370630020121,190763.0,15000.0,332000.0,206000.0,67765.20987202799,31476000.0,165.0
370630020131,122687.0,24000.0,245000.0,116000.0,32967.12805204603,9937721.0,81.0
370630020124,270860.0,17500.0,954000.0,222000.0,188824.07353142236,172809000.0,638.0
370630020132,116627.0,81500.0,184000.0,116000.0,17997.05431452603,5015000.0,43.0
370630020133,131238.0,77000.0,170000.0,130500.0,16823.463882328157,5774500.0,44.0
