trtid10,pop80,nhwht80,nhblk80,ntv80,asian80,hisp80,haw80,hu80,vac80,ohu80,mhmval80,mrent80,own80,rent80,mhmval80a17,mrent80a17,pnhwht80,pnhblk80,pntv80,pasian80,phisp80,phaw80,pvac80,pohu80,pown80,prent80
37063001100,2987.000035,624,2319,5,0,35,0,1211,82,1129,14348.00017,99.00000117,175,954,41599.74027310769,287.0347286669538,20.890525366197394,77.6364235964932,0.16739203017786372,0.0,1.171744211245046,0.0,6.7712634186622624,93.22873658133773,14.450867052023122,78.77786952931461
37063000600,4595.165868,3593.746607,889.5905037,6.073367789,54.83981419,31.7106483,1.01472111,2174.063707,53.94721735,2120.116592,58678.62833,206.7707741,945.3215353,1174.794935,170129.33295150768,599.4989125114724,78.20711395917776,19.359268615197678,0.13216863032723064,1.1934240409447607,0.6900871309309612,0.022082360879861932,2.48140002412542,97.51860468364832,43.481777109671434,54.03682197616484
37063001710,1617.218005,1318.267669,261.5135197,1.517396929,15.68317637,17.20132919,0.505791962,680.0911118,33.38743563,646.7036839,48322.83012,238.0025658,268.7634333,377.94022,140104.34614132746,690.0505160513407,81.5145308130551,16.17057928439277,0.09382760545013843,0.9697626616517914,1.0636370073062598,0.03127543475500695,4.90925922287579,95.09074191373662,39.51873927431027,55.57199814002921
37063001705,3367.228392,3237.103126,90.87464462,0.100037623,17.27011809,20.96634421,2.75249E-05,1460.978133,24.60496715,1436.373152,40391.65261,246.5185826,895.1072003,541.2659518,117109.16071013625,714.7413498152088,96.13553787117152,2.698796578096803,0.002970918849391788,0.5128882297093674,0.6226588092394536,8.174348988442482e-07,1.684143423794831,98.31585562821013,61.26766582481081,37.04818981024406
37063002017,2382.149594,2192.730686,93.68004988,3.088353029,62.28178213,30.88352697,0,847.7529224,16.9859488,830.7669507,68179.00097,188.0000108,714.4389675,116.3279908,197674.1496255472,545.0760752689231,92.04840416080098,3.932584675452586,0.12964563756947667,2.6145201916315925,1.296456236324846,0.0,2.003643791862439,97.99635350687882,84.27443287100841,13.721921532358023
37063002008,2250.871323,1843.309937,365.7839966,2.785157442,18.56771469,16.24675179,0,802.5894775,29.70834541,772.8811646,72708.9997,194.0000006,720.4273682,52.45379639,210808.15913019778,562.4720896516923,81.89317257564083,16.250773327747446,0.12373685752448497,0.8249123128572553,0.7217983375587216,0.0,3.701561787545364,96.29844226309334,89.76287235213597,6.535569909711407
37063001709,2831.972278,658.0326157,2130.371414,1.705529228,3.388058916,27.23480207,0.007666513,818.931776,49.84486294,769.0868711,39536.49605,182.5245363,401.4580336,367.6288376,114629.77052562636,529.2008094218901,23.235842413143846,75.22571568054029,0.06022407921324997,0.11963601982688617,0.9616902778876708,0.00027071285476757057,6.086570872052716,93.91342400419936,49.02215854425461,44.891265472155766
37063001400,3234.227944,11.09653772,3188.147233,5.828856219,0.840138642,26.63967705,0,1198.56254,76.63883442,1121.923713,24989.06865,97.02641023,292.1814176,829.7422956,72451.822776,281.3126162097054,0.3430969589074826,98.57521758522039,0.180224038624533,0.025976482070739288,0.8236796388894227,0.0,6.394229075438984,93.60577154363592,24.3776530509622,69.2281185093604
37063001706,1395.042544,1311.50372,50.32213166,1.774930955,14.72376663,10.76122549,0.006878341,541.29782,6.7876864,534.5101349,55322.8022,202.4890814,367.4184109,167.0917388,160399.64980712085,587.0848267755604,94.01173646213904,3.607211255056892,0.12723131367096144,1.0554349538174372,0.7713904881455715,0.0004930560024555065,1.2539652201074816,98.74603502005607,67.87731214214017,30.868725612085413
37063002015,2771.788892,1962.593132,724.6370912,3.361162201,43.67606868,34.7184801,0,1428.642258,101.3364255,1327.305741,72708.87531,237.9977117,235.8486725,1091.457145,210807.79848121316,690.0364423618461,70.8060104311869,26.143300209170473,0.12126328273776774,1.5757357570072836,1.2525658140923093,0.0,7.093198099982284,92.90679549533525,16.50858856927358,76.3982122807962
37063000402,2174.912046,1656.108154,473.0830688,3.810064793,20.9553566,14.60524845,0,1230.651001,88.90151215,1141.74939,23242.99999,179.9999964,230.5089264,911.2405396,67389.37491606153,521.8813082436922,76.14598287070226,21.75182530576687,0.17518247691934483,0.9635036340223571,0.6715328317235316,0.0,7.223941806227809,92.77605016143809,18.730649567805454,74.04540676922589
37063002013,394.2025825,322.6340332,61.97489929,0.191872761,4.652914524,3.309805155,0,141.6020966,8.202560425,133.3995361,,,,,,,81.84472845253366,15.721586321672564,0.048673643836414995,1.1803358807270117,0.8396203632176864,0.0,5.792682892380281,94.2073170546544,,
