trtid10,pop10,nhwht10,nhblk10,ntv10,asian10,hisp10,haw10,hu10,vac10,ohu10,own10,rent10,pnhwht10,pnhblk10,pntv10,pasian10,phisp10,phaw10,pvac10,pohu10,pown10,prent10
37063001601,5806,3610,1661,33,180,312,0,2379,104,2275,1984,291,62.17705821563899,28.60833620392697,0.5683775404753703,3.100241129865656,5.373751291767138,0.0,4.371584699453552,95.62841530054644,83.39638503572931,12.23203026481715
37063001603,6271,4505,1096,41,278,329,0,2548,130,2418,2258,160,71.83862222930952,17.477276351459096,0.6538032211768458,4.4331047679795885,5.24637218944347,0.0,5.1020408163265305,94.89795918367348,88.61852433281004,6.279434850863422
37063001604,6645,4995,1140,14,225,254,0,2711,108,2603,2446,157,75.16930022573364,17.155756207674944,0.2106847253574116,3.3860045146726865,3.8224228743416107,0.0,3.983769826632239,96.01623017336776,90.22500922168942,5.791220951678348
37063001705,4519,2539,1251,22,174,526,2,2202,161,2041,1205,836,56.184996680681564,27.683115733569373,0.4868333702146493,3.8504093826067716,11.63974330604116,0.04425757911042266,7.311534968210717,92.68846503178928,54.722979109900095,37.96548592188919
37063001706,4179,2443,984,22,370,347,0,2351,215,2136,805,1331,58.458961474036855,23.546302943287866,0.5264417324718832,8.853792773390763,8.303421871261067,0.0,9.145044661846024,90.85495533815397,34.240748617609526,56.614206720544445
37063001707,6485,5361,518,20,264,310,0,3023,137,2886,2195,691,82.66769468003085,7.987663839629914,0.30840400925212025,4.070932922127988,4.780262143407865,0.0,4.531921931855773,95.46807806814422,72.60999007608336,22.858087992060867
37063001708,3989,416,3142,26,72,329,0,1736,201,1535,1035,500,10.428678866883931,78.7666081724743,0.6517924291802457,1.8049636500376034,8.247681123088494,0.0,11.578341013824884,88.42165898617512,59.61981566820277,28.80184331797235
37063001709,6109,758,4587,15,62,680,0,2691,350,2341,652,1689,12.40792273694549,75.08593877885087,0.2455393681453593,1.0148960550008186,11.131118022589622,0.0,13.006317354143441,86.99368264585657,24.228911185432924,62.76477146042363
37063001710,4705,1251,1960,16,196,1272,0,1850,132,1718,968,750,26.588735387885226,41.65781083953241,0.34006376195536664,4.165781083953242,27.035069075451645,0.0,7.135135135135136,92.86486486486486,52.32432432432432,40.54054054054054
37063001711,4503,1022,2201,18,78,1169,1,2100,177,1923,402,1521,22.695980457472796,48.87852542749278,0.39973351099267157,1.73217854763491,25.96047079724628,0.02220741727737064,8.428571428571429,91.57142857142857,19.142857142857142,72.42857142857143
37063001801,7123,2126,3629,32,34,1275,0,2800,202,2598,2067,531,29.846974589358418,50.947634423697885,0.4492489119752913,0.47732696897374705,17.899761336515514,0.0,7.214285714285714,92.78571428571428,73.82142857142857,18.964285714285715
37063001802,6736,695,4444,32,40,1510,0,2560,295,2265,1334,931,10.317695961995248,65.97387173396675,0.4750593824228029,0.5938242280285035,22.416864608076008,0.0,11.5234375,88.4765625,52.109375,36.3671875
37063001806,5672,2359,2681,26,45,552,0,2229,123,2106,1806,300,41.59026798307475,47.2672778561354,0.4583921015514809,0.7933709449929478,9.732016925246826,0.0,5.518169582772544,94.48183041722746,81.0228802153432,13.458950201884253
37063001807,9416,2157,5612,40,166,1413,0,3598,192,3406,2767,639,22.907816482582838,59.60067969413764,0.4248088360237893,1.7629566694987255,15.006372132540358,0.0,5.336297943301834,94.66370205669816,76.90383546414675,17.75986659255142
37063001808,5046,2372,1783,32,197,638,0,2011,124,1887,1687,200,47.00753071739992,35.33491874752279,0.6341656757827983,3.904082441537852,12.643678160919542,0.0,6.166086524117355,93.83391347588265,83.88861263053208,9.945300845350571
37063001809,5148,2345,2076,38,144,531,1,2471,156,2315,1080,1235,45.551670551670554,40.32634032634033,0.7381507381507382,2.797202797202797,10.314685314685315,0.019425019425019424,6.3132335087009315,93.68676649129907,43.70700121408337,49.979765277215705
37063001900,2847,2235,311,14,112,175,0,1291,76,1215,1042,173,78.50368809272919,10.923779416930103,0.49174569722514927,3.933965577801194,6.1468212153143655,0.0,5.886909372579396,94.1130906274206,80.71262587141752,13.400464756003098
37063002007,4854,2777,1589,19,185,280,2,2310,137,2173,1640,533,57.21054800164812,32.73588792748249,0.3914297486608982,3.811289658014009,5.7684384013185,0.04120313143798929,5.930735930735931,94.06926406926407,70.995670995671,23.073593073593074
37063002008,2907,2485,213,10,107,87,0,1195,68,1127,1064,63,85.48331613347094,7.327141382868938,0.3439972480220158,3.6807705538355697,2.9927760577915374,0.0,5.690376569037657,94.30962343096235,89.0376569037657,5.2719665271966525
37063002009,4685,85,3964,19,16,592,1,2012,174,1838,1213,625,1.814300960512273,84.61045891141943,0.4055496264674493,0.3415154749199573,12.63607257203842,0.021344717182497332,8.648111332007952,91.35188866799204,60.288270377733596,31.06361829025845
37063002013,4481,2512,1247,42,234,443,0,1871,94,1777,1498,279,56.05891542066503,27.828609685338098,0.9372907833072975,5.222048649854943,9.886186119169828,0.0,5.024051309460182,94.97594869053981,80.06413682522715,14.911811865312666
37063002015,5127,1856,1385,27,311,1522,0,2576,288,2288,480,1808,36.200507119173004,27.013848254339766,0.5266237565827969,6.065925492490735,29.68597620440804,0.0,11.180124223602485,88.81987577639751,18.633540372670808,70.1863354037267
37063002016,5384,1297,1626,19,463,1968,0,2732,281,2451,202,2249,24.08989598811293,30.200594353640415,0.35289747399702825,8.599554234769688,36.55274888558692,0.0,10.285505124450951,89.71449487554905,7.393850658857979,82.32064421669106
37063002017,6654,5092,527,28,694,289,0,3423,576,2847,1936,911,76.52539825668771,7.92004809137361,0.4207995190862639,10.429816651638113,4.343252179140366,0.0,16.827344434706397,83.17265556529361,56.55857434998539,26.61408121530821
37063002018,7483,5296,1097,36,572,459,2,3902,280,3622,2206,1416,70.77375384204197,14.659895763731123,0.4810904717359348,7.643993050915408,6.133903514633168,0.026727248429774156,7.1758072783188105,92.82419272168119,56.53511019989749,36.2890825217837
37063002019,4408,3277,565,20,341,193,1,2595,300,2295,1086,1209,74.3421052631579,12.817604355716878,0.4537205081669692,7.735934664246824,4.378402903811252,0.022686025408348458,11.560693641618498,88.4393063583815,41.84971098265896,46.589595375722546
37063002020,5894,3542,1409,39,687,205,1,2217,115,2102,2002,100,60.09501187648456,23.905666779776045,0.661689854088904,11.65592127587377,3.4781133355955207,0.0169664065151001,5.187189896256203,94.8128101037438,90.3022101939558,4.510599909788001
37063002021,4432,2102,1465,27,523,303,2,2345,172,2173,797,1376,47.42779783393502,33.055054151624546,0.6092057761732852,11.800541516245486,6.836642599277979,0.04512635379061372,7.334754797441365,92.66524520255864,33.98720682302772,58.67803837953092
37063002022,4307,2045,1526,14,316,397,1,2327,154,2173,888,1285,47.4808451358254,35.43069421871372,0.325052240538658,7.336893429301138,9.217552820989088,0.023218017181332713,6.617963042544048,93.38203695745595,38.16072195960464,55.22131499785131
37063002023,2808,1686,793,13,169,135,0,1392,83,1309,596,713,60.04273504273504,28.240740740740737,0.4629629629629629,6.018518518518518,4.807692307692308,0.0,5.962643678160919,94.03735632183908,42.81609195402299,51.22126436781609
37063002024,5848,3904,1092,27,502,299,0,2901,130,2771,2322,449,66.75786593707251,18.673050615595074,0.46169630642954856,8.584131326949384,5.112859097127223,0.0,4.48121337469838,95.51878662530162,80.04136504653567,15.477421578765943
37063002025,5938,1974,2711,14,463,751,1,2466,124,2342,1740,602,33.24351633546649,45.65510272819131,0.23576961940047153,7.797238127315595,12.647356012125293,0.016840687100033683,5.02838605028386,94.97161394971614,70.55961070559611,24.412003244120033
37063002026,5813,680,4083,11,201,831,1,2742,221,2521,1038,1483,11.697918458627214,70.23911921555136,0.1892310338895579,3.4577670738001034,14.295544469292965,0.01720282126268708,8.059810357403355,91.94018964259665,37.85557986870897,54.08460977388767
37063002027,7272,2480,3222,22,754,770,1,3792,315,3477,1141,2336,34.1034103410341,44.306930693069305,0.3025302530253025,10.368536853685368,10.588558855885587,0.01375137513751375,8.306962025316455,91.69303797468355,30.089662447257382,61.60337552742617
37063002028,6001,2522,2214,28,742,468,1,3275,294,2981,953,2028,42.026328945175806,36.893851024829196,0.4665889018496917,12.364605899016832,7.798700216630563,0.016663889351774704,8.977099236641221,91.02290076335878,29.099236641221378,61.9236641221374
37063002100,6362,5103,929,30,92,193,0,2721,167,2554,2219,335,80.21062558943729,14.60232631248035,0.4715498270983967,1.4460861364350832,3.033637220999686,0.0,6.137449467107681,93.86255053289231,81.55090040426313,12.31165012862918
37063002200,1946,998,656,11,68,212,0,1029,129,900,191,709,51.284686536485104,33.710174717368965,0.5652620760534429,3.494347379239465,10.894141829393627,0.0,12.536443148688047,87.46355685131195,18.56171039844509,68.90184645286686
37063002300,1331,80,1088,0,1,161,0,481,150,331,59,272,6.010518407212622,81.74305033809166,0.0,0.07513148009015778,12.096168294515403,0.0,31.185031185031185,68.81496881496881,12.266112266112266,56.54885654885655
37063980100,4,0,1,0,0,3,0,2,0,2,0,2,0.0,25.0,0.0,0.0,75.0,0.0,0.0,100.0,0.0,100.0
